local,raca_cor,ano,genero,idade,total_desocupacao
Nordeste,Parda,2018,Total,40-49,303467
Nordeste,Parda,2018,Total,50-59,143136
Nordeste,Parda,2018,Total,60-65,19612
Nordeste,Parda,2018,Total,66+,11027
Nordeste,Parda,2018,Total,Total,2355081
Nordeste,Parda,2019,Masc,14-19,171769
Nordeste,Parda,2019,Masc,20-29,413496
Nordeste,Parda,2019,Masc,30-39,252213
Nordeste,Parda,2019,Masc,40-49,140914
Nordeste,Parda,2019,Masc,50-59,95440
Nordeste,Parda,2019,Masc,60-65,19687
Nordeste,Parda,2019,Masc,66+,10289
Nordeste,Parda,2019,Masc,Total,1103804
Nordeste,Parda,2019,Fem,14-19,157729
Nordeste,Parda,2019,Fem,20-29,447082
Nordeste,Parda,2019,Fem,30-39,287400
Nordeste,Parda,2019,Fem,40-49,148615
Nordeste,Parda,2019,Fem,50-59,66984
Nordeste,Parda,2019,Fem,60-65,6294
Nordeste,Parda,2019,Fem,66+,2356
Nordeste,Parda,2019,Fem,Total,1116459
Nordeste,Parda,2019,Total,14-19,329497
Nordeste,Parda,2019,Total,20-29,860577
Nordeste,Parda,2019,Total,30-39,539611
Nordeste,Parda,2019,Total,40-49,289529
Nordeste,Parda,2019,Total,50-59,162424
Nordeste,Parda,2019,Total,60-65,25980
Nordeste,Parda,2019,Total,66+,12646
Nordeste,Parda,2019,Total,Total,2220262
Nordeste,Parda,2020,Masc,14-19,190034
Nordeste,Parda,2020,Masc,20-29,477803
Nordeste,Parda,2020,Masc,30-39,289498
Nordeste,Parda,2020,Masc,40-49,234277
Nordeste,Parda,2020,Masc,50-59,122297
Nordeste,Parda,2020,Masc,60-65,25412
Nordeste,Parda,2020,Masc,66+,4467
Nordeste,Parda,2020,Masc,Total,1343786
Nordeste,Parda,2020,Fem,20-29,476181
Nordeste,Parda,2020,Fem,30-39,286581
Nordeste,Parda,2020,Fem,40-49,179727
Nordeste,Parda,2020,Fem,50-59,73977
Nordeste,Parda,2020,Fem,60-65,3962
Nordeste,Parda,2020,Fem,66+,6257
Nordeste,Parda,2020,Fem,Total,1190285
Nordeste,Parda,2020,Fem,14-19,47011
Nordeste,Parda,2020,Total,20-29,953982
Nordeste,Parda,2020,Total,30-39,576077
Nordeste,Parda,2020,Total,40-49,414003
Nordeste,Parda,2020,Total,50-59,196274
Nordeste,Parda,2020,Total,60-65,29374
Nordeste,Parda,2020,Total,66+,10724
Nordeste,Parda,2020,Total,Total,2534071
Nordeste,Parda,2020,Total,14-19,86532
Nordeste,Parda,2021,Masc,20-29,507051
Nordeste,Parda,2021,Masc,30-39,313633
Nordeste,Parda,2021,Masc,40-49,175280
Nordeste,Parda,2021,Masc,50-59,135022
Nordeste,Parda,2021,Masc,60-65,22159
Nordeste,Parda,2021,Masc,66+,2695
Nordeste,Parda,2021,Masc,Total,1367868
Nordeste,Parda,2021,Masc,14-19,44689
Nordeste,Parda,2021,Fem,20-29,583245
Nordeste,Parda,2021,Fem,30-39,399646
Nordeste,Parda,2021,Fem,40-49,246383
Nordeste,Parda,2021,Fem,50-59,82199
Nordeste,Parda,2021,Fem,60-65,8656
Nordeste,Parda,2021,Fem,66+,2752
Nordeste,Parda,2021,Fem,Total,1508964
Nordeste,Parda,2021,Fem,14-19,35992
Nordeste,Parda,2021,Total,20-29,1090299
Nordeste,Parda,2021,Total,30-39,713281
Nordeste,Parda,2021,Total,40-49,421666
Nordeste,Parda,2021,Total,50-59,217222
Nordeste,Parda,2021,Total,60-65,30815
Nordeste,Parda,2021,Total,66+,5449
Nordeste,Parda,2021,Total,Total,2876835
Nordeste,Parda,2021,Total,14-19,80681
Nordeste,Parda,2022,Masc,14-19,175436
Nordeste,Parda,2022,Masc,20-29,338540
Nordeste,Parda,2022,Masc,30-39,179376
Nordeste,Parda,2022,Masc,40-49,140262
Nordeste,Parda,2022,Masc,50-59,92521
Nordeste,Parda,2022,Masc,60-65,21143
Nordeste,Parda,2022,Masc,66+,2821
Nordeste,Parda,2022,Masc,Total,950096
Nordeste,Parda,2022,Fem,14-19,140753
Nordeste,Parda,2022,Fem,20-29,433483
Nordeste,Parda,2022,Fem,30-39,243729
Nordeste,Parda,2022,Fem,40-49,155618
Nordeste,Parda,2022,Fem,50-59,66224
Nordeste,Parda,2022,Fem,60-65,7115
Nordeste,Parda,2022,Fem,66+,1313
Nordeste,Parda,2022,Fem,Total,1048233
Nordeste,Parda,2022,Total,14-19,316189
Nordeste,Parda,2022,Total,20-29,772024
Nordeste,Parda,2022,Total,30-39,423108
Nordeste,Parda,2022,Total,40-49,295876
Nordeste,Parda,2022,Total,50-59,158744
Nordeste,Parda,2022,Total,60-65,28257
Nordeste,Parda,2022,Total,66+,4134
Nordeste,Parda,2022,Total,Total,1998329
Nordeste,Preta,2012,Masc,14-19,22093
Nordeste,Preta,2012,Masc,20-29,45218
Nordeste,Preta,2012,Masc,30-39,22778
Nordeste,Preta,2012,Masc,40-49,15668
Nordeste,Preta,2012,Masc,50-59,7228
Nordeste,Preta,2012,Masc,60-65,1162
Nordeste,Preta,2012,Masc,66+,0
Nordeste,Preta,2012,Masc,Total,114145
Nordeste,Preta,2012,Fem,14-19,33475
Nordeste,Preta,2012,Fem,20-29,54075
Nordeste,Preta,2012,Fem,30-39,36811
Nordeste,Preta,2012,Fem,40-49,18375
Nordeste,Preta,2012,Fem,50-59,5490
Nordeste,Preta,2012,Fem,60-65,415
Nordeste,Preta,2012,Fem,66+,0
Nordeste,Preta,2012,Fem,Total,148646
Nordeste,Preta,2012,Total,14-19,55569
Nordeste,Preta,2012,Total,20-29,99293
Nordeste,Preta,2012,Total,30-39,59591
Nordeste,Preta,2012,Total,40-49,34044
Nordeste,Preta,2012,Total,50-59,12718
Nordeste,Preta,2012,Total,60-65,1578
Nordeste,Preta,2012,Total,66+,0
Nordeste,Preta,2012,Total,Total,262790
Nordeste,Preta,2013,Masc,14-19,28822
Nordeste,Preta,2013,Masc,20-29,55256
Nordeste,Preta,2013,Masc,30-39,20685
Nordeste,Preta,2013,Masc,40-49,6863
Nordeste,Preta,2013,Masc,50-59,14587
Nordeste,Preta,2013,Masc,60-65,1153
Nordeste,Preta,2013,Masc,66+,99
Nordeste,Preta,2013,Masc,Total,127463
Nordeste,Preta,2013,Fem,14-19,19953
Nordeste,Preta,2013,Fem,20-29,67999
Nordeste,Preta,2013,Fem,30-39,28949
Nordeste,Preta,2013,Fem,40-49,14887
Nordeste,Preta,2013,Fem,50-59,3751
Nordeste,Preta,2013,Fem,60-65,2222
Nordeste,Preta,2013,Fem,66+,0
Nordeste,Preta,2013,Fem,Total,137760
Nordeste,Preta,2013,Total,14-19,48773
Nordeste,Preta,2013,Total,20-29,123252
Nordeste,Preta,2013,Total,30-39,49633
Nordeste,Preta,2013,Total,40-49,21750
Nordeste,Preta,2013,Total,50-59,18338
Nordeste,Preta,2013,Total,60-65,3376
Nordeste,Preta,2013,Total,66+,99
Nordeste,Preta,2013,Total,Total,265223
Nordeste,Preta,2014,Masc,14-19,22354
Nordeste,Preta,2014,Masc,20-29,49489
Nordeste,Preta,2014,Masc,30-39,20663
Nordeste,Preta,2014,Masc,40-49,12040
Nordeste,Preta,2014,Masc,50-59,4039
Nordeste,Preta,2014,Masc,60-65,3069
Nordeste,Preta,2014,Masc,66+,240
Nordeste,Preta,2014,Masc,Total,111898
Nordeste,Preta,2014,Fem,14-19,35342
Nordeste,Preta,2014,Fem,20-29,59846
Nordeste,Preta,2014,Fem,30-39,43074
Nordeste,Preta,2014,Fem,40-49,12218
Nordeste,Preta,2014,Fem,50-59,5866
Nordeste,Preta,2014,Fem,60-65,0
Nordeste,Preta,2014,Fem,66+,0
Nordeste,Preta,2014,Fem,Total,156346
Nordeste,Preta,2014,Total,14-19,57695
Nordeste,Preta,2014,Total,20-29,109336
Nordeste,Preta,2014,Total,30-39,63738
Nordeste,Preta,2014,Total,40-49,24256
Nordeste,Preta,2014,Total,50-59,9904
Nordeste,Preta,2014,Total,60-65,3069
Nordeste,Preta,2014,Total,66+,240
Nordeste,Preta,2014,Total,Total,268241
Nordeste,Preta,2015,Masc,14-19,27185
Nordeste,Preta,2015,Masc,20-29,56734
Nordeste,Preta,2015,Masc,30-39,28690
Nordeste,Preta,2015,Masc,40-49,22343
Nordeste,Preta,2015,Masc,50-59,9798
Nordeste,Preta,2015,Masc,60-65,2915
Nordeste,Preta,2015,Masc,66+,277
Nordeste,Preta,2015,Masc,Total,147941
Nordeste,Preta,2015,Fem,14-19,24413
Nordeste,Preta,2015,Fem,20-29,70856
Nordeste,Preta,2015,Fem,30-39,35781
Nordeste,Preta,2015,Fem,40-49,14437
Nordeste,Preta,2015,Fem,50-59,4958
Nordeste,Preta,2015,Fem,60-65,2409
Nordeste,Preta,2015,Fem,66+,0
Nordeste,Preta,2015,Fem,Total,152857
Nordeste,Preta,2015,Total,14-19,51597
Nordeste,Preta,2015,Total,20-29,127590
Nordeste,Preta,2015,Total,30-39,64472
Nordeste,Preta,2015,Total,40-49,36780
Nordeste,Preta,2015,Total,50-59,14757
Nordeste,Preta,2015,Total,60-65,5324
Nordeste,Preta,2015,Total,66+,277
Nordeste,Preta,2015,Total,Total,300797
Nordeste,Preta,2016,Masc,14-19,37618
Nordeste,Preta,2016,Masc,20-29,77209
Nordeste,Preta,2016,Masc,30-39,54777
Nordeste,Preta,2016,Masc,40-49,30176
Nordeste,Preta,2016,Masc,50-59,23373
Nordeste,Preta,2016,Masc,60-65,4696
Nordeste,Preta,2016,Masc,66+,970
Nordeste,Preta,2016,Masc,Total,228819
Nordeste,Preta,2016,Fem,14-19,33821
Nordeste,Preta,2016,Fem,20-29,80291
Nordeste,Preta,2016,Fem,30-39,58971
Nordeste,Preta,2016,Fem,40-49,29293
Nordeste,Preta,2016,Fem,50-59,13756
Nordeste,Preta,2016,Fem,60-65,1102
Nordeste,Preta,2016,Fem,66+,0
Nordeste,Preta,2016,Fem,Total,217236
Nordeste,Preta,2016,Total,14-19,71439
Nordeste,Preta,2016,Total,20-29,157500
Nordeste,Preta,2016,Total,30-39,113748
Nordeste,Preta,2016,Total,40-49,59471
Nordeste,Preta,2016,Total,50-59,37129
Nordeste,Preta,2016,Total,60-65,5798
Nordeste,Preta,2016,Total,66+,970
Nordeste,Preta,2016,Total,Total,446052
Nordeste,Preta,2017,Masc,14-19,29157
Nordeste,Preta,2017,Masc,20-29,78571
Nordeste,Preta,2017,Masc,30-39,58682
Nordeste,Preta,2017,Masc,40-49,46100
Nordeste,Preta,2017,Masc,50-59,23851
Nordeste,Preta,2017,Masc,60-65,5858
Nordeste,Preta,2017,Masc,66+,2400
Nordeste,Preta,2017,Masc,Total,244618
Nordeste,Preta,2017,Fem,14-19,41570
Nordeste,Preta,2017,Fem,20-29,90766
Nordeste,Preta,2017,Fem,30-39,68807
Nordeste,Preta,2017,Fem,40-49,37541
Nordeste,Preta,2017,Fem,50-59,11100
Nordeste,Preta,2017,Fem,60-65,1462
Nordeste,Preta,2017,Fem,66+,0
Nordeste,Preta,2017,Fem,Total,251244
Nordeste,Preta,2017,Total,14-19,70726
Nordeste,Preta,2017,Total,20-29,169337
Nordeste,Preta,2017,Total,30-39,127489
Nordeste,Preta,2017,Total,40-49,83640
Nordeste,Preta,2017,Total,50-59,34951
Nordeste,Preta,2017,Total,60-65,7320
Nordeste,Preta,2017,Total,66+,2400
Nordeste,Preta,2017,Total,Total,495861
Nordeste,Preta,2018,Masc,14-19,53850
Nordeste,Preta,2018,Masc,20-29,92052
Nordeste,Preta,2018,Masc,30-39,62195
Nordeste,Preta,2018,Masc,40-49,43281
Nordeste,Preta,2018,Masc,50-59,27686
Nordeste,Preta,2018,Masc,60-65,4671
Nordeste,Preta,2018,Masc,66+,1315
Nordeste,Preta,2018,Masc,Total,285052
Nordeste,Preta,2018,Fem,14-19,46026
Nordeste,Preta,2018,Fem,20-29,88883
Nordeste,Preta,2018,Fem,30-39,63874
Nordeste,Preta,2018,Fem,40-49,36453
Nordeste,Preta,2018,Fem,50-59,16075
Nordeste,Preta,2018,Fem,60-65,1163
Nordeste,Preta,2018,Fem,66+,614
Nordeste,Preta,2018,Fem,Total,253090
Nordeste,Preta,2018,Total,14-19,99877
Nordeste,Preta,2018,Total,20-29,180935
Nordeste,Preta,2018,Total,30-39,126072
Nordeste,Preta,2018,Total,40-49,79736
Nordeste,Preta,2018,Total,50-59,43759
Nordeste,Preta,2018,Total,60-65,5834
Nordeste,Preta,2018,Total,66+,1929
Nordeste,Preta,2018,Total,Total,538142
Nordeste,Preta,2019,Masc,14-19,54182
Nordeste,Preta,2019,Masc,20-29,99468
Nordeste,Preta,2019,Masc,30-39,56294
Nordeste,Preta,2019,Masc,40-49,41633
Nordeste,Preta,2019,Masc,50-59,18725
Nordeste,Preta,2019,Masc,60-65,11236
Nordeste,Preta,2019,Masc,66+,894
Nordeste,Preta,2019,Masc,Total,282433
Nordeste,Preta,2019,Fem,14-19,58920
Nordeste,Preta,2019,Fem,20-29,123781
Nordeste,Preta,2019,Fem,30-39,80670
Nordeste,Preta,2019,Fem,40-49,43014
Nordeste,Preta,2019,Fem,50-59,22313
Nordeste,Preta,2019,Fem,60-65,1909
Nordeste,Preta,2019,Fem,66+,576
Nordeste,Preta,2019,Fem,Total,331183
Nordeste,Preta,2019,Total,14-19,113099
Nordeste,Preta,2019,Total,20-29,223248
Nordeste,Preta,2019,Total,30-39,136966
Nordeste,Preta,2019,Total,40-49,84648
Nordeste,Preta,2019,Total,50-59,41038
Nordeste,Preta,2019,Total,60-65,13146
Nordeste,Preta,2019,Total,66+,1470
Nordeste,Preta,2019,Total,Total,613616
Nordeste,Preta,2020,Masc,14-19,39521
Nordeste,Preta,2020,Masc,20-29,123374
Nordeste,Preta,2020,Masc,30-39,73419
Nordeste,Preta,2020,Masc,40-49,49992
Nordeste,Preta,2020,Masc,50-59,44911
Nordeste,Preta,2020,Masc,60-65,5511
Nordeste,Preta,2020,Masc,66+,0
Nordeste,Preta,2020,Masc,Total,336727
Nordeste,Preta,2020,Fem,20-29,118504
Nordeste,Preta,2020,Fem,30-39,72130
Nordeste,Preta,2020,Fem,40-49,55880
Nordeste,Preta,2020,Fem,50-59,26482
Nordeste,Preta,2020,Fem,60-65,898
Nordeste,Preta,2020,Fem,66+,144
Nordeste,Preta,2020,Fem,Total,321050
Nordeste,Preta,2020,Fem,14-19,257750
Nordeste,Preta,2020,Total,20-29,241878
Nordeste,Preta,2020,Total,30-39,145550
Nordeste,Preta,2020,Total,40-49,105874
Nordeste,Preta,2020,Total,50-59,71393
Nordeste,Preta,2020,Total,60-65,6410
Nordeste,Preta,2020,Total,66+,144
Nordeste,Preta,2020,Total,Total,657778
Nordeste,Preta,2020,Total,14-19,545934
Nordeste,Preta,2021,Masc,20-29,83612
Nordeste,Preta,2021,Masc,30-39,55844
Nordeste,Preta,2021,Masc,40-49,48139
Nordeste,Preta,2021,Masc,50-59,36880
Nordeste,Preta,2021,Masc,60-65,9707
Nordeste,Preta,2021,Masc,66+,586
Nordeste,Preta,2021,Masc,Total,279455
Nordeste,Preta,2021,Masc,14-19,317142
Nordeste,Preta,2021,Fem,20-29,130637
Nordeste,Preta,2021,Fem,30-39,99614
Nordeste,Preta,2021,Fem,40-49,55410
Nordeste,Preta,2021,Fem,50-59,22906
Nordeste,Preta,2021,Fem,60-65,1969
Nordeste,Preta,2021,Fem,66+,675
Nordeste,Preta,2021,Fem,Total,347204
Nordeste,Preta,2021,Fem,14-19,289371
Nordeste,Preta,2021,Total,20-29,214248
Nordeste,Preta,2021,Total,30-39,155459
Nordeste,Preta,2021,Total,40-49,103548
Nordeste,Preta,2021,Total,50-59,59786
Nordeste,Preta,2021,Total,60-65,11676
Nordeste,Preta,2021,Total,66+,1261
Nordeste,Preta,2021,Total,Total,626661
Nordeste,Preta,2021,Total,14-19,606514
Nordeste,Preta,2022,Masc,14-19,30623
Nordeste,Preta,2022,Masc,20-29,89855
Nordeste,Preta,2022,Masc,30-39,47604
Nordeste,Preta,2022,Masc,40-49,43454
Nordeste,Preta,2022,Masc,50-59,25369
Nordeste,Preta,2022,Masc,60-65,6991
Nordeste,Preta,2022,Masc,66+,1371
Nordeste,Preta,2022,Masc,Total,245266
Nordeste,Preta,2022,Fem,14-19,53872
Nordeste,Preta,2022,Fem,20-29,109008
Nordeste,Preta,2022,Fem,30-39,58674
Nordeste,Preta,2022,Fem,40-49,37884
Nordeste,Preta,2022,Fem,50-59,13000
Nordeste,Preta,2022,Fem,60-65,2981
Nordeste,Preta,2022,Fem,66+,428
Nordeste,Preta,2022,Fem,Total,275847
Nordeste,Preta,2022,Total,14-19,84494
Nordeste,Preta,2022,Total,20-29,198863
Nordeste,Preta,2022,Total,30-39,106277
Nordeste,Preta,2022,Total,40-49,81340
Nordeste,Preta,2022,Total,50-59,38369
Nordeste,Preta,2022,Total,60-65,9971
Nordeste,Preta,2022,Total,66+,1799
Nordeste,Preta,2022,Total,Total,521113
Nordeste,Total,2012,Masc,14-19,225415
Nordeste,Total,2012,Masc,20-29,460212
Nordeste,Total,2012,Masc,30-39,210751
Nordeste,Total,2012,Masc,40-49,136100
Nordeste,Total,2012,Masc,50-59,73987
Nordeste,Total,2012,Masc,60-65,10369
Nordeste,Total,2012,Masc,66+,4001
Nordeste,Total,2012,Masc,Total,1120834
Nordeste,Total,2012,Fem,14-19,221134
Nordeste,Total,2012,Fem,20-29,507515
Nordeste,Total,2012,Fem,30-39,273231
Nordeste,Total,2012,Fem,40-49,125767
Nordeste,Total,2012,Fem,50-59,36439
Nordeste,Total,2012,Fem,60-65,1652
Nordeste,Total,2012,Fem,66+,284
Nordeste,Total,2012,Fem,Total,1166024
Nordeste,Total,2012,Total,14-19,446547
Nordeste,Total,2012,Total,20-29,967728
Nordeste,Total,2012,Total,30-39,483983
Nordeste,Total,2012,Total,40-49,261869
Nordeste,Total,2012,Total,50-59,110425
Nordeste,Total,2012,Total,60-65,12021
Nordeste,Total,2012,Total,66+,4284
Nordeste,Total,2012,Total,Total,2286859
Nordeste,Total,2013,Masc,14-19,216553
Nordeste,Total,2013,Masc,20-29,470985
Nordeste,Total,2013,Masc,30-39,229692
Nordeste,Total,2013,Masc,40-49,119662
Nordeste,Total,2013,Masc,50-59,77126
Nordeste,Total,2013,Masc,60-65,12793
Nordeste,Total,2013,Masc,66+,3757
Nordeste,Total,2013,Masc,Total,1130562
Nordeste,Total,2013,Fem,14-19,197252
Nordeste,Total,2013,Fem,20-29,528076
Nordeste,Total,2013,Fem,30-39,263445
Nordeste,Total,2013,Fem,40-49,125111
Nordeste,Total,2013,Fem,50-59,45237
Nordeste,Total,2013,Fem,60-65,7116
Nordeste,Total,2013,Fem,66+,856
Nordeste,Total,2013,Fem,Total,1167088
Nordeste,Total,2013,Total,14-19,413802
Nordeste,Total,2013,Total,20-29,999059
Nordeste,Total,2013,Total,30-39,493136
Nordeste,Total,2013,Total,40-49,244773
Nordeste,Total,2013,Total,50-59,122362
Nordeste,Total,2013,Total,60-65,19905
Nordeste,Total,2013,Total,66+,4612
Nordeste,Total,2013,Total,Total,2297649
Nordeste,Total,2014,Masc,14-19,179857
Nordeste,Total,2014,Masc,20-29,420263
Nordeste,Total,2014,Masc,30-39,210728
Nordeste,Total,2014,Masc,40-49,113248
Nordeste,Total,2014,Masc,50-59,65613
Nordeste,Total,2014,Masc,60-65,14991
Nordeste,Total,2014,Masc,66+,2758
Nordeste,Total,2014,Masc,Total,1007456
Nordeste,Total,2014,Fem,14-19,209971
Nordeste,Total,2014,Fem,20-29,475817
Nordeste,Total,2014,Fem,30-39,254832
Nordeste,Total,2014,Fem,40-49,111359
Nordeste,Total,2014,Fem,50-59,47687
Nordeste,Total,2014,Fem,60-65,3028
Nordeste,Total,2014,Fem,66+,1975
Nordeste,Total,2014,Fem,Total,1104672
Nordeste,Total,2014,Total,14-19,389831
Nordeste,Total,2014,Total,20-29,896076
Nordeste,Total,2014,Total,30-39,465561
Nordeste,Total,2014,Total,40-49,224605
Nordeste,Total,2014,Total,50-59,113303
Nordeste,Total,2014,Total,60-65,18017
Nordeste,Total,2014,Total,66+,4734
Nordeste,Total,2014,Total,Total,2112128
Nordeste,Total,2015,Masc,14-19,248794
Nordeste,Total,2015,Masc,20-29,513069
Nordeste,Total,2015,Masc,30-39,254878
Nordeste,Total,2015,Masc,40-49,143763
Nordeste,Total,2015,Masc,50-59,102626
Nordeste,Total,2015,Masc,60-65,16512
Nordeste,Total,2015,Masc,66+,5518
Nordeste,Total,2015,Masc,Total,1285161
Nordeste,Total,2015,Fem,14-19,241044
Nordeste,Total,2015,Fem,20-29,511087
Nordeste,Total,2015,Fem,30-39,301349
Nordeste,Total,2015,Fem,40-49,156006
Nordeste,Total,2015,Fem,50-59,43853
Nordeste,Total,2015,Fem,60-65,6745
Nordeste,Total,2015,Fem,66+,1311
Nordeste,Total,2015,Fem,Total,1261396
Nordeste,Total,2015,Total,14-19,489837
Nordeste,Total,2015,Total,20-29,1024157
Nordeste,Total,2015,Total,30-39,556228
Nordeste,Total,2015,Total,40-49,299770
Nordeste,Total,2015,Total,50-59,146478
Nordeste,Total,2015,Total,60-65,23255
Nordeste,Total,2015,Total,66+,6828
Nordeste,Total,2015,Total,Total,2546557
Nordeste,Total,2016,Masc,14-19,309156
Nordeste,Total,2016,Masc,20-29,691742
Nordeste,Total,2016,Masc,30-39,384637
Nordeste,Total,2016,Masc,40-49,213365
Nordeste,Total,2016,Masc,50-59,140158
Nordeste,Total,2016,Masc,60-65,26091
Nordeste,Total,2016,Masc,66+,8055
Nordeste,Total,2016,Masc,Total,1773203
Nordeste,Total,2016,Fem,14-19,309894
Nordeste,Total,2016,Fem,20-29,644843
Nordeste,Total,2016,Fem,30-39,397116
Nordeste,Total,2016,Fem,40-49,199077
Nordeste,Total,2016,Fem,50-59,62317
Nordeste,Total,2016,Fem,60-65,5646
Nordeste,Total,2016,Fem,66+,1678
Nordeste,Total,2016,Fem,Total,1620569
Nordeste,Total,2016,Total,14-19,619050
Nordeste,Total,2016,Total,20-29,1336584
Nordeste,Total,2016,Total,30-39,781752
Nordeste,Total,2016,Total,40-49,412440
Nordeste,Total,2016,Total,50-59,202474
Nordeste,Total,2016,Total,60-65,31738
Nordeste,Total,2016,Total,66+,9733
Nordeste,Total,2016,Total,Total,3393773
Nordeste,Total,2017,Masc,14-19,299103
Nordeste,Total,2017,Masc,20-29,707491
Nordeste,Total,2017,Masc,30-39,420127
Nordeste,Total,2017,Masc,40-49,271934
Nordeste,Total,2017,Masc,50-59,139593
Nordeste,Total,2017,Masc,60-65,31800
Nordeste,Total,2017,Masc,66+,10608
Nordeste,Total,2017,Masc,Total,1880652
Nordeste,Total,2017,Fem,14-19,268006
Nordeste,Total,2017,Fem,20-29,717708
Nordeste,Total,2017,Fem,30-39,472449
Nordeste,Total,2017,Fem,40-49,227475
Nordeste,Total,2017,Fem,50-59,72549
Nordeste,Total,2017,Fem,60-65,11643
Nordeste,Total,2017,Fem,66+,1547
Nordeste,Total,2017,Fem,Total,1771374
Nordeste,Total,2017,Total,14-19,567108
Nordeste,Total,2017,Total,20-29,1425199
Nordeste,Total,2017,Total,30-39,892574
Nordeste,Total,2017,Total,40-49,499408
Nordeste,Total,2017,Total,50-59,212143
Nordeste,Total,2017,Total,60-65,43440
Nordeste,Total,2017,Total,66+,12156
Nordeste,Total,2017,Total,Total,3652028
Nordeste,Total,2018,Masc,14-19,330317
Nordeste,Total,2018,Masc,20-29,748336
Nordeste,Total,2018,Masc,30-39,402672
Nordeste,Total,2018,Masc,40-49,250991
Nordeste,Total,2018,Masc,50-59,147146
Nordeste,Total,2018,Masc,60-65,26461
Nordeste,Total,2018,Masc,66+,13090
Nordeste,Total,2018,Masc,Total,1919014
Nordeste,Total,2018,Fem,14-19,280677
Nordeste,Total,2018,Fem,20-29,694260
Nordeste,Total,2018,Fem,30-39,430614
Nordeste,Total,2018,Fem,40-49,221183
Nordeste,Total,2018,Fem,50-59,82965
Nordeste,Total,2018,Fem,60-65,9718
Nordeste,Total,2018,Fem,66+,4789
Nordeste,Total,2018,Fem,Total,1724205
Nordeste,Total,2018,Total,14-19,610992
Nordeste,Total,2018,Total,20-29,1442596
Nordeste,Total,2018,Total,30-39,833288
Nordeste,Total,2018,Total,40-49,472176
Nordeste,Total,2018,Total,50-59,230109
Nordeste,Total,2018,Total,60-65,36181
Nordeste,Total,2018,Total,66+,17878
Nordeste,Total,2018,Total,Total,3643220
Nordeste,Total,2019,Masc,14-19,295049
Nordeste,Total,2019,Masc,20-29,642185
Nordeste,Total,2019,Masc,30-39,375697
Nordeste,Total,2019,Masc,40-49,231654
Nordeste,Total,2019,Masc,50-59,159094
Nordeste,Total,2019,Masc,60-65,37490
Nordeste,Total,2019,Masc,66+,14442
Nordeste,Total,2019,Masc,Total,1755610
Nordeste,Total,2019,Fem,14-19,278548
Nordeste,Total,2019,Fem,20-29,720869
Nordeste,Total,2019,Fem,30-39,449356
Nordeste,Total,2019,Fem,40-49,248923
Nordeste,Total,2019,Fem,50-59,106733
Nordeste,Total,2019,Fem,60-65,13786
Nordeste,Total,2019,Fem,66+,3819
Nordeste,Total,2019,Fem,Total,1822035
Nordeste,Total,2019,Total,14-19,573597
Nordeste,Total,2019,Total,20-29,1363053
Nordeste,Total,2019,Total,30-39,825053
Nordeste,Total,2019,Total,40-49,480578
Nordeste,Total,2019,Total,50-59,265829
Nordeste,Total,2019,Total,60-65,51275
Nordeste,Total,2019,Total,66+,18260
Nordeste,Total,2019,Total,Total,3577646
Nordeste,Total,2020,Masc,14-19,288184
Nordeste,Total,2020,Masc,20-29,748555
Nordeste,Total,2020,Masc,30-39,433594
Nordeste,Total,2020,Masc,40-49,348123
Nordeste,Total,2020,Masc,50-59,209394
Nordeste,Total,2020,Masc,60-65,40312
Nordeste,Total,2020,Masc,66+,6127
Nordeste,Total,2020,Masc,Total,2074289
Nordeste,Total,2020,Fem,20-29,750136
Nordeste,Total,2020,Fem,30-39,442503
Nordeste,Total,2020,Fem,40-49,302412
Nordeste,Total,2020,Fem,50-59,122838
Nordeste,Total,2020,Fem,60-65,11126
Nordeste,Total,2020,Fem,66+,7376
Nordeste,Total,2020,Fem,Total,1894143
Nordeste,Total,2020,Fem,14-19,103756
Nordeste,Total,2020,Total,20-29,1498691
Nordeste,Total,2020,Total,30-39,876101
Nordeste,Total,2020,Total,40-49,650533
Nordeste,Total,2020,Total,50-59,332232
Nordeste,Total,2020,Total,60-65,51437
Nordeste,Total,2020,Total,66+,13502
Nordeste,Total,2020,Total,Total,3968432
Nordeste,Total,2021,Total,14-19,58882
Nordeste,Total,2021,Masc,20-29,749187
Nordeste,Total,2021,Masc,30-39,458171
Nordeste,Total,2021,Masc,40-49,280678
Nordeste,Total,2021,Masc,50-59,208727
Nordeste,Total,2021,Masc,60-65,46442
Nordeste,Total,2021,Masc,66+,6303
Nordeste,Total,2021,Masc,Total,2066651
Nordeste,Total,2021,Masc,14-19,63036
Nordeste,Total,2021,Fem,20-29,907084
Nordeste,Total,2021,Fem,30-39,618398
Nordeste,Total,2021,Fem,40-49,372797
Nordeste,Total,2021,Fem,50-59,129973
Nordeste,Total,2021,Fem,60-65,11426
